in_week,remaining
2.28787037,35.38603163
2.28885417,35.32405959
2.29292824,35.26208756
2.29542824,35.20011552
2.29781250,35.13814349
2.29887731,35.07617146
2.30140046,35.01419942
2.30236111,34.95222739
2.30395833,34.89025535
2.30899306,34.82828332
2.31414352,34.76631128
2.32084491,34.70433925
2.32357639,34.64236722
2.32807870,34.58039518
2.33162037,34.51842315
2.33435185,34.45645111
2.33462963,34.39447908
2.33579861,34.33250704
2.33773148,34.27053501
2.35005787,34.20856297
2.35818287,34.14659094
2.35893519,34.08461891
2.36119213,34.02264687
2.36571759,33.96067484
2.36750000,33.8987028
2.37056713,33.83673077
2.37090278,33.77475873
2.37106481,33.7127867
2.37140046,33.65081467
2.37175926,33.58884263
2.37234954,33.5268706
2.37234954,33.46489856
2.37282407,33.40292653
2.37311343,33.34095449
2.37383102,33.27898246
2.37435185,33.21701042
2.37473380,33.15503839
2.37493056,33.09306636
2.37542824,33.03109432
2.37581019,32.96912229
2.37619213,32.90715025
2.37658565,32.84517822
2.37763889,32.78320618
2.37807870,32.72123415
2.37828704,32.65926212
2.37857639,32.59729008
2.37880787,32.53531805
2.37966435,32.47334601
2.38043981,32.41137398
2.38582176,32.34940194
2.38728009,32.28742991
2.39065972,32.22545787
2.39718750,32.16348584
2.45194444,32.10151381
2.50621528,32.03954177
2.65853009,31.97756974
2.77239583,31.9155977
2.78432870,31.85362567
2.78557870,31.79165363
2.80027778,31.7296816
2.84162037,31.66770957
2.84194444,31.60573753
2.84229167,31.5437655
2.84550926,31.48179346
2.84601852,31.41982143
2.84633102,31.35784939
2.85010417,31.29587736
2.85258102,31.23390532
2.85445602,31.17193329
2.85545139,31.10996126
2.86193287,31.04798922
2.88721065,30.98601719
2.90555556,30.92404515
2.92061343,30.86207312
2.92074074,30.80010108
2.93072917,30.73812905
2.93920139,30.67615702
2.94877315,30.61418498
2.95702546,30.55221295
2.95910880,30.49024091
2.96100694,30.42826888
2.96302083,30.36629684
2.97424769,30.30432481
2.97611111,30.24235277
2.97614583,30.18038074
2.98005787,30.11840871
3.00420139,30.05643667
3.00523148,29.99446464
3.01527778,29.9324926
3.01729167,29.87052057
3.01930556,29.80854853
3.02142361,29.7465765
3.02390046,29.68460447
3.02856481,29.62263243
3.03126157,29.5606604
3.03541667,29.49868836
3.03673611,29.43671633
3.03793981,29.37474429
3.04120370,29.31277226
3.04136574,29.25080022
3.04405093,29.18882819
3.04790509,29.12685616
3.05385417,29.06488412
3.05484954,29.00291209
3.05804398,28.94094005
3.05849537,28.87896802
3.05890046,28.81699598
3.06677083,28.75502395
3.06715278,28.69305192
3.07872685,28.63107988
